"site","year","month","avg_phase_air","avg_phase_water","avg_phase_lag","phase_lag_flag1","phase_lag_flag2","phase_lag_flag","month_date"
"Spread Creek (South Fork)",2022,8,14.658035905656,12.565758678523,2.09227722713302,FALSE,FALSE,0,2022-08-01
"Spread Creek (South Fork)",2022,9,14.6888800339334,12.846381233604,1.84249880032942,FALSE,FALSE,0,2022-09-01
"Spread Creek (South Fork)",2022,10,14.4386034475883,12.7773066305452,1.66129681704307,FALSE,FALSE,0,2022-10-01
"Spread Creek (South Fork)",2023,5,15.2587796695555,13.7027011064698,1.5560785630857,FALSE,FALSE,0,2023-05-01
"Spread Creek (South Fork)",2023,6,14.9253248021129,13.0293535000991,1.89597130201381,FALSE,FALSE,0,2023-06-01
"Spread Creek (South Fork)",2023,7,14.6524768498358,12.9050632140472,1.74741363578854,FALSE,FALSE,0,2023-07-01
"Spread Creek 1",2021,8,14.561416595538,12.4092829406802,2.15213365485774,FALSE,FALSE,0,2021-08-01
"Spread Creek 1",2021,9,14.552674176533,12.1573766328359,2.39529754369703,FALSE,FALSE,0,2021-09-01
"Spread Creek 1",2021,10,14.5872196723932,12.2170106962038,2.3702089761894,FALSE,FALSE,0,2021-10-01
"Spread Creek 1",2022,4,14.5698976916898,12.2885851736604,2.28131251802938,FALSE,FALSE,0,2022-04-01
"Spread Creek 1",2022,5,14.7367076500411,12.215475856054,2.52123179398711,FALSE,FALSE,0,2022-05-01
"Spread Creek 1",2022,6,14.891860960337,11.7294861188036,3.16237484153342,FALSE,FALSE,0,2022-06-01
"Spread Creek 1",2022,7,14.5774427820601,11.5091572386536,3.0682855434065,FALSE,FALSE,0,2022-07-01
"Spread Creek 1",2022,8,14.6736854291841,8.81954760865189,5.85413782053219,TRUE,TRUE,2,2022-08-01
"Spread Creek 1",2022,9,14.6871790571809,6.54089261156167,8.14628644561922,TRUE,TRUE,2,2022-09-01
"Spread Creek 1",2022,10,14.4369409572864,7.65061100724167,6.78632995004475,TRUE,TRUE,2,2022-10-01
"Spread Creek 1",2023,5,15.2609426311082,12.2459278941679,3.01501473694034,FALSE,FALSE,0,2023-05-01
"Spread Creek 1",2023,6,14.983380896127,11.602255414078,3.38112548204896,FALSE,FALSE,0,2023-06-01
"Spread Creek 2",2023,7,14.6938636455481,8.07693222709379,6.61693141845426,TRUE,TRUE,2,2023-07-01
"Spread Creek 2",2023,8,14.6921438724146,7.92026495389849,6.77187891851608,TRUE,TRUE,2,2023-08-01
"Spread Creek 2",2023,9,14.6658665433805,8.2335489928869,6.43231755049361,TRUE,TRUE,2,2023-09-01
"Spread Creek 2",2023,10,14.5087153078222,10.7619657163533,3.74674959146887,FALSE,TRUE,1,2023-10-01
"Spread Creek 2",2024,4,14.4483456681548,12.5381795903145,1.91016607784027,FALSE,FALSE,0,2024-04-01
"Spread Creek 2",2024,5,14.5306671768441,12.6629151449327,1.86775203191139,FALSE,FALSE,0,2024-05-01
"Spread Creek 2",2024,6,14.6058266852669,12.0066620932648,2.59916459200208,FALSE,FALSE,0,2024-06-01
"Spread Creek 2",2024,7,14.4084342805375,11.336761683409,3.07167259712849,FALSE,FALSE,0,2024-07-01
"Spread Creek 2",2024,8,14.6137126928919,11.2069199643624,3.40679272852952,FALSE,FALSE,0,2024-08-01
"Spread Creek 3",2021,8,14.5614165953355,12.266655859577,2.29476073575852,FALSE,FALSE,0,2021-08-01
"Spread Creek 3",2021,9,14.55267417751,11.8485148018524,2.70415937565765,FALSE,FALSE,0,2021-09-01
"Spread Creek 3",2021,10,14.5872196718578,11.8416879738114,2.74553169804643,FALSE,FALSE,0,2021-10-01
"Spread Creek 3",2022,4,14.625002300681,12.2257892585804,2.39921304210052,FALSE,FALSE,0,2022-04-01
"Spread Creek 3",2022,5,14.7367076515474,12.2702896644541,2.46641798709331,FALSE,FALSE,0,2022-05-01
"Spread Creek 3",2022,6,14.891860961488,11.6330590495594,3.25880191192864,FALSE,FALSE,0,2022-06-01
"Spread Creek 3",2022,7,14.5774427812218,11.3878779038334,3.18956487738842,FALSE,FALSE,0,2022-07-01
"Spread Creek 3",2022,8,14.673685427951,12.4413665727513,2.23231885519978,FALSE,FALSE,0,2022-08-01
"Spread Creek 3",2022,9,14.6871790552009,12.2211675737812,2.46601148141976,FALSE,FALSE,0,2022-09-01
"Spread Creek 3",2022,10,14.4348099581631,11.5987559398368,2.8360540183263,FALSE,FALSE,0,2022-10-01
"Spread Creek 3",2023,5,15.260942631951,12.9526506665472,2.30829196540375,FALSE,FALSE,0,2023-05-01
"Spread Creek 3",2023,6,15.0031550742112,11.9152387111261,3.08791636308507,FALSE,FALSE,0,2023-06-01
"Spring Creek (Grey's)",2023,7,15.093314060858,6.85458007622124,8.23873398463671,TRUE,TRUE,2,2023-07-01
"Spring Creek (Grey's)",2023,8,15.0518118376648,6.3148513469292,8.73696049073555,TRUE,TRUE,2,2023-08-01
"Spring Creek (Grey's)",2023,9,15.0049425564485,5.89909484218221,9.10584771426626,TRUE,TRUE,2,2023-09-01
"Spring Creek (Grey's)",2023,10,14.9988587158849,5.18311845555165,9.81574026033324,TRUE,TRUE,2,2023-10-01
"Spring Creek (Grey's)",2024,3,14.7735903370365,4.06173274430953,10.711857592727,TRUE,TRUE,2,2024-03-01
"Spring Creek (Grey's)",2024,4,14.7416449101695,6.02194701087142,8.71969789929804,TRUE,TRUE,2,2024-04-01
"Spring Creek (Grey's)",2024,5,14.7766678817929,7.14688962966824,7.62977825212471,TRUE,TRUE,2,2024-05-01
"Spring Creek (Grey's)",2024,6,15.1772189215442,7.27295588532522,7.90426303621898,TRUE,TRUE,2,2024-06-01
"Spring Creek (Grey's)",2024,7,14.8369391793581,6.27938602072885,8.55755315862929,TRUE,TRUE,2,2024-07-01
"Spring Creek (Grey's)",2024,8,15.0388247829623,6.08525014509272,8.95357463786957,TRUE,TRUE,2,2024-08-01
"Spring Creek (Jackson)",2020,6,14.6018850518406,11.1563643250923,3.44552072674831,FALSE,FALSE,0,2020-06-01
"Spring Creek (Jackson)",2020,7,14.4153869115151,11.4455831850499,2.96980372646527,FALSE,FALSE,0,2020-07-01
"Spring Creek (Jackson)",2020,8,14.3372888096973,10.8670781860056,3.47021062369169,FALSE,FALSE,0,2020-08-01
"Spring Creek (Jackson)",2020,9,14.2666629712124,11.2933597125587,2.97330325865371,FALSE,FALSE,0,2020-09-01
"Spring Creek (Jackson)",2020,10,14.3871994165315,11.4196549404365,2.967544476095,FALSE,FALSE,0,2020-10-01
"Spring Creek (Jackson)",2020,11,13.758534406309,11.6886067638815,2.06992764242749,FALSE,FALSE,0,2020-11-01
"Spring Creek (Jackson)",2020,12,13.1766214528891,11.3620996034608,1.81452184942831,FALSE,FALSE,0,2020-12-01
"Spring Creek (Jackson)",2021,2,12.0799503741995,11.7010675051176,2.56070105090011,FALSE,FALSE,0,2021-02-01
"Spring Creek (Jackson)",2021,3,13.9734130427873,11.7870567278627,2.18635631492456,FALSE,FALSE,0,2021-03-01
"Spring Creek (Jackson)",2021,4,14.5246160395187,12.3340307750687,2.19058526444999,FALSE,FALSE,0,2021-04-01
"Spring Creek (Jackson)",2021,5,14.7166909726708,12.3196049845282,2.39708598814265,FALSE,FALSE,0,2021-05-01
"Spring Creek (Jackson)",2021,6,14.4423757594277,11.6020937692348,2.84028199019294,FALSE,FALSE,0,2021-06-01
"Spring Creek (Jackson)",2021,11,13.9974964889957,11.9229231656816,2.07457332331402,FALSE,FALSE,0,2021-11-01
"Spring Creek (Jackson)",2022,8,14.1932887648204,13.0416756521765,1.15161311264394,FALSE,FALSE,0,2022-08-01
"Spring Creek (Jackson)",2022,9,14.1518377441336,12.7446473029634,1.40719044117021,FALSE,FALSE,0,2022-09-01
"Spring Creek (Moran)",2022,8,14.4105414174849,12.5101571304848,1.90038428700006,FALSE,FALSE,0,2022-08-01
"Spring Creek (Moran)",2022,9,14.3203466114254,12.2406318562839,2.07971475514148,FALSE,FALSE,0,2022-09-01
"Spring Creek (Moran)",2022,10,14.3749170791181,12.4942235219338,1.88069355718434,FALSE,FALSE,0,2022-10-01
"Spring Creek (Moran)",2023,3,14.1539914165269,11.9173929908537,2.2365984256732,FALSE,FALSE,0,2023-03-01
"Spring Creek (Moran)",2023,4,14.5634539119658,13.0056257564195,1.55782815554631,FALSE,FALSE,0,2023-04-01
"Spring Creek (Moran)",2023,5,14.8350614745429,11.7825126301855,3.05254884435734,FALSE,FALSE,0,2023-05-01
"Spring Creek (Moran)",2023,6,14.6483182889825,11.2018043712379,3.44651391774455,FALSE,FALSE,0,2023-06-01
"Spring Creek (Moran)",2023,7,14.4548690349571,7.98698921028024,6.46787982467685,TRUE,TRUE,2,2023-07-01
"Spring Creek (Moran)",2023,8,14.4623533623467,8.16801009177173,6.29434327057495,TRUE,TRUE,2,2023-08-01
"Spring Creek (Moran)",2023,9,14.4888712833034,8.56240794018925,5.92646334311415,TRUE,TRUE,2,2023-09-01
"Spring Creek (Moran)",2023,10,14.4491409181016,12.0703506228476,2.37879029525399,FALSE,FALSE,0,2023-10-01
"Spring Creek (Moran)",2023,11,14.4742756761007,12.2467255955367,2.22755008056395,FALSE,FALSE,0,2023-11-01
"Spring Creek (Moran)",2024,2,13.8177294025784,11.7087297567797,2.10899964579879,FALSE,FALSE,0,2024-02-01
"Spring Creek (Moran)",2024,3,13.8751875322005,12.2107194250715,1.66446810712902,FALSE,FALSE,0,2024-03-01
"Spring Creek (Moran)",2024,4,14.22752678342,13.0066334109847,1.22089337243533,FALSE,FALSE,0,2024-04-01
"Spring Creek (Moran)",2024,5,14.4317440160912,12.1242516133296,2.3074924027616,FALSE,FALSE,0,2024-05-01
"Spring Creek (Moran)",2024,6,14.4314109799783,11.7265593374591,2.70485164251921,FALSE,FALSE,0,2024-06-01
"Spring Creek (Moran)",2024,7,14.2337540461207,12.0521432307858,2.1816108153349,FALSE,FALSE,0,2024-07-01
"Spring Creek (Moran)",2024,8,14.4068586467678,12.038048526904,2.36881011986374,FALSE,FALSE,0,2024-08-01
"Steer Creek",2021,9,14.5171263596503,-0.162121581639057,-9.32075205871068,TRUE,TRUE,2,2021-09-01
"Steer Creek",2021,10,14.4877033836109,-0.127257694515016,-9.38503892187409,TRUE,TRUE,2,2021-10-01
"Steer Creek",2021,11,13.965715271141,-0.389792408862375,-9.64449231999662,TRUE,TRUE,2,2021-11-01
"Steer Creek",2022,3,14.7022244920931,0.12708334724871,-9.42485885515561,TRUE,TRUE,2,2022-03-01
"Steer Creek",2022,4,14.6168369696819,0.664066649515809,-10.0472296798339,TRUE,TRUE,2,2022-04-01
"Steer Creek",2022,5,14.8340114705596,-0.197716911116754,-8.96827161832368,TRUE,TRUE,2,2022-05-01
"Steer Creek",2022,6,14.8288753847365,0.292169506881667,-9.4632941221452,TRUE,TRUE,2,2022-06-01
"Strawberry Creek",2014,6,14.6490161189146,-0.754193230618714,-8.59679065046664,TRUE,TRUE,2,2014-06-01
"Strawberry Creek",2014,7,14.506969976373,-0.338865489278771,-9.15416453434818,TRUE,TRUE,2,2014-07-01
"Strawberry Creek",2014,8,14.5213248680995,-0.265318067220217,-9.21335706468033,TRUE,TRUE,2,2014-08-01
"Strawberry Creek",2014,9,14.4284444576521,-0.233079833620924,-9.33847570872702,TRUE,TRUE,2,2014-09-01
"Strawberry Creek",2014,10,14.4268315622788,-0.201919930561059,-9.37124850716012,TRUE,TRUE,2,2014-10-01
"Strawberry Creek",2015,4,14.8194900679059,0.176603202671572,-9.35711313476568,TRUE,TRUE,2,2015-04-01
"Strawberry Creek",2015,5,15.2319927046755,-1.06798214422027,-7.7000251511042,TRUE,TRUE,2,2015-05-01
"Strawberry Creek",2015,6,14.7027631183563,-0.52680269011894,-8.77043419152473,TRUE,TRUE,2,2015-06-01
"Three Channel (East Fork 1)",2020,6,14.3676538576385,14.1937530135236,0.173900844114935,FALSE,FALSE,0,2020-06-01
"Three Channel (East Fork 1)",2020,7,14.3363118838409,13.8066335956033,0.529678288237599,FALSE,FALSE,0,2020-07-01
"Three Channel (East Fork 1)",2020,8,14.0967888342793,13.419224509703,0.677564324576306,FALSE,FALSE,0,2020-08-01
"Three Channel (East Fork 1)",2020,9,13.9457280373666,12.8652047830402,1.08052325432632,FALSE,FALSE,0,2020-09-01
"Three Channel (East Fork 1)",2020,10,13.6726393996899,12.4138265511748,1.25881284851515,FALSE,FALSE,0,2020-10-01
"Three Channel (East Fork 1)",2021,6,14.3439893899472,13.9392031515004,0.40478623844675,FALSE,FALSE,0,2021-06-01
"Three Channel (East Fork 1)",2021,7,14.2168988417288,13.556083061703,0.66081578002582,FALSE,FALSE,0,2021-07-01
"Three Channel (East Fork 1)",2021,8,14.1237989502909,13.3517657015258,0.772033248765161,FALSE,FALSE,0,2021-08-01
"Three Channel (East Fork 1)",2021,9,13.9249063870604,12.9566021757051,0.968304211355267,FALSE,FALSE,0,2021-09-01
"Three Channel (East Fork 1)",2022,3,14.453507533882,13.3075299710837,1.14597756279834,FALSE,FALSE,0,2022-03-01
"Three Channel (East Fork 1)",2022,4,14.4603391268664,13.6184006697552,0.84193845711121,FALSE,FALSE,0,2022-04-01
"Three Channel (East Fork 1)",2022,5,14.5391368296731,13.9321787748533,0.606958054819723,FALSE,FALSE,0,2022-05-01
"Three Channel (East Fork 1)",2022,6,14.5478993067946,13.8203236926884,0.727575614106261,FALSE,FALSE,0,2022-06-01
"Three Channel (East Fork 1)",2022,8,14.0896249517926,14.6349004177742,-0.545275465981583,FALSE,TRUE,1,2022-08-01
"Three Channel (East Fork 1)",2022,9,13.8906409744352,14.179026809874,-0.288385835438796,FALSE,FALSE,0,2022-09-01
"Three Channel (East Fork 2)",2021,8,14.1542587170215,14.8953379887619,-0.741079271740429,FALSE,TRUE,1,2021-08-01
"Three Channel (East Fork 2)",2021,9,13.9249063870604,14.6925709703383,-0.767664583277887,FALSE,TRUE,1,2021-09-01
"Three Channel (East Fork 2)",2021,10,14.4770537474574,14.4847047811321,-0.00765103367470725,FALSE,FALSE,0,2021-10-01
"Three Channel (East Fork 2)",2021,11,13.773232006369,13.3537798506753,0.41945215569379,FALSE,FALSE,0,2021-11-01
"Three Channel (East Fork 2)",2022,2,13.9504914946748,13.7275700273601,0.22292146731467,FALSE,FALSE,0,2022-02-01
"Three Channel (East Fork 2)",2022,3,14.453507533882,13.8264137989314,0.627093734950576,FALSE,FALSE,0,2022-03-01
"Three Channel (East Fork 2)",2022,4,14.4844064842257,14.0858320005607,0.398574483664962,FALSE,FALSE,0,2022-04-01
"Three Channel (East Fork 2)",2022,5,14.4803466593383,14.2995407649553,0.180805894382998,FALSE,FALSE,0,2022-05-01
"Three Channel (East Fork 2)",2022,6,14.4563129058816,14.1229200620544,0.333392843827169,FALSE,FALSE,0,2022-06-01
"Three Channel (East Fork 2)",2022,7,14.2382540670464,14.0685874172962,0.169666649750256,FALSE,FALSE,0,2022-07-01
"Three Channel (East Fork 2)",2022,8,14.0896249517926,14.8204987782099,-0.730873826417235,FALSE,TRUE,1,2022-08-01
"Three Channel (East Fork 2)",2022,9,13.9882399554736,14.424224112078,-0.435984156604385,FALSE,FALSE,0,2022-09-01
"Three Channel (East Fork 2)",2022,10,13.781363744645,14.3565544210074,-0.575190676362483,FALSE,TRUE,1,2022-10-01
"Three Channel (East Fork 2)",2023,3,13.9254712939581,13.8585747008929,0.0668965930651466,FALSE,FALSE,0,2023-03-01
"Three Channel (East Fork 2)",2023,4,14.5212798522234,13.8076460080957,0.713633844127644,FALSE,FALSE,0,2023-04-01
"Three Channel (East Fork 2)",2023,5,14.955740633884,14.0996217030742,0.856118930809799,FALSE,FALSE,0,2023-05-01
"Three Channel (East Fork 2)",2023,6,14.8968640751042,14.3732689115051,0.523595163599099,FALSE,FALSE,0,2023-06-01
"Three Channel 1",2020,6,14.3250286890929,12.526490344496,1.79853834459687,FALSE,FALSE,0,2020-06-01
"Three Channel 1",2020,7,14.3363118838409,12.4246463542541,1.91166552958681,FALSE,FALSE,0,2020-07-01
"Three Channel 1",2020,8,14.0967888342793,12.3584570042614,1.73833183001789,FALSE,FALSE,0,2020-08-01
"Three Channel 1",2020,9,13.9552108914869,11.7448945415645,2.21031634992238,FALSE,FALSE,0,2020-09-01
"Three Channel 1",2020,10,13.7151903984604,11.4199202004462,2.29527019801424,FALSE,FALSE,0,2020-10-01
"Three Channel 1",2021,3,14.1369468786984,11.429169152397,2.70777772630136,FALSE,FALSE,0,2021-03-01
"Three Channel 1",2021,4,14.4091315368071,11.5219530266963,2.88717851011074,FALSE,FALSE,0,2021-04-01
"Three Channel 1",2021,5,14.639599431277,12.5355774967478,2.10402193452911,FALSE,FALSE,0,2021-05-01
"Three Channel 1",2021,6,14.3439893899472,13.2626269636707,1.08136242627643,FALSE,FALSE,0,2021-06-01
"Three Channel 1",2021,7,14.2563457964698,13.0568302711123,1.19951552535751,FALSE,FALSE,0,2021-07-01
"Three Channel 1",2021,8,14.0529081070567,12.753494149832,1.29941395722462,FALSE,FALSE,0,2021-08-01
"Three Channel 1",2021,9,13.9249063870604,12.4284190074521,1.49648737960825,FALSE,FALSE,0,2021-09-01
"Three Channel 1",2021,10,14.4239266587448,12.369869700653,2.05405695809186,FALSE,FALSE,0,2021-10-01
"Three Channel 1",2022,8,14.0921236537926,12.0965271881935,1.99559646559911,FALSE,FALSE,0,2022-08-01
"Three Channel 1",2022,9,13.8906409744352,11.4008337637478,2.48980721068744,FALSE,FALSE,0,2022-09-01
"Three Channel 1",2022,10,13.781363744645,11.2281083031194,2.5532554415256,FALSE,FALSE,0,2022-10-01
"Three Channel 1",2023,3,13.9254712939581,12.6384215444344,1.28704974952371,FALSE,FALSE,0,2023-03-01
"Three Channel 1",2023,4,14.6050799252598,12.104913677124,2.50016624813584,FALSE,FALSE,0,2023-04-01
"Three Channel 1",2023,5,14.9562511952715,12.2320295926526,2.72422160261887,FALSE,FALSE,0,2023-05-01
"Three Channel 1",2023,6,14.7061186182943,12.5062610175025,2.19985760079175,FALSE,FALSE,0,2023-06-01
"Three Channel 2",2021,8,14.0800813676774,12.6434225918973,1.43665877578005,FALSE,FALSE,0,2021-08-01
"Three Channel 2",2021,9,13.9265182987397,12.3574068852826,1.56911141345711,FALSE,FALSE,0,2021-09-01
"Three Channel 2",2021,10,14.4237284741615,12.1914359554313,2.23229251873015,FALSE,FALSE,0,2021-10-01
"Three Channel 2",2021,11,13.8377012107679,11.5021505730806,2.33555063768729,FALSE,FALSE,0,2021-11-01
"Three Channel 2",2022,3,14.4530091965255,11.4401432528186,3.01286594370698,FALSE,FALSE,0,2022-03-01
"Three Channel 2",2022,4,14.5068465999123,11.305617498597,3.20122910131531,FALSE,FALSE,0,2022-04-01
"Three Channel 2",2022,5,14.556287463262,12.003101261462,2.55318620180002,FALSE,FALSE,0,2022-05-01
"Three Channel 2",2022,6,14.4567053468386,12.2400636388485,2.21664170799007,FALSE,FALSE,0,2022-06-01
"Three Channel 2",2022,7,14.2371998207805,12.2895832201399,1.94761660064053,FALSE,FALSE,0,2022-07-01
"Three Channel 2",2022,8,14.0903465816249,13.1138561125711,0.976490469053806,FALSE,FALSE,0,2022-08-01
"Three Channel 2",2022,9,13.8921233494559,12.5137577969259,1.37836555253004,FALSE,FALSE,0,2022-09-01
"Three Channel 2",2022,10,13.7800438053828,12.2998284477814,1.48021535760141,FALSE,FALSE,0,2022-10-01
"Upper Bar BC Creek (East Fork 1)",2019,5,14.7911642591614,14.7363757552151,0.0547885039462546,FALSE,FALSE,0,2019-05-01
"Upper Bar BC Creek (East Fork 1)",2019,6,14.6908036008914,14.7040553159203,-0.0132517150289523,FALSE,FALSE,0,2019-06-01
"Upper Bar BC Creek (East Fork 1)",2019,7,14.303257491065,14.2886952951801,0.0145621958848913,FALSE,FALSE,0,2019-07-01
"Upper Bar BC Creek (East Fork 1)",2019,8,14.3106863008383,14.068786368904,0.241899931934263,FALSE,FALSE,0,2019-08-01
"Upper Bar BC Creek (East Fork 1)",2019,9,14.5672979786614,13.8903709156074,0.67692706305395,FALSE,FALSE,0,2019-09-01
"Upper Bar BC Creek (East Fork 1)",2020,6,14.5626438839964,14.7123567771154,-0.149712893119018,FALSE,FALSE,0,2020-06-01
"Upper Bar BC Creek (East Fork 1)",2020,7,14.3894711181724,14.4447212291002,-0.0552501109278272,FALSE,FALSE,0,2020-07-01
"Upper Bar BC Creek (East Fork 1)",2020,8,14.2890630683896,14.3000850623661,-0.0110219939764817,FALSE,FALSE,0,2020-08-01
"Upper Bar BC Creek (East Fork 1)",2020,9,14.1794893292488,14.1694157687358,0.0100735605130331,FALSE,FALSE,0,2020-09-01
"Upper Bar BC Creek (East Fork 1)",2021,3,14.137609787527,13.6268209543439,0.510788833183143,FALSE,FALSE,0,2021-03-01
"Upper Bar BC Creek (East Fork 1)",2021,4,14.6171301084753,14.3470560998645,0.270074008610824,FALSE,FALSE,0,2021-04-01
"Upper Bar BC Creek (East Fork 1)",2021,5,14.825571493389,14.8162174451678,0.0093540482211651,FALSE,FALSE,0,2021-05-01
"Upper Bar BC Creek (East Fork 1)",2021,6,14.5331347006158,15.8624739342954,-1.32933923367966,FALSE,TRUE,1,2021-06-01
"Upper Bar BC Creek (East Fork 1)",2021,7,14.3561649389202,15.7258499288461,-1.36968498992589,FALSE,TRUE,1,2021-07-01
"Upper Bar BC Creek (East Fork 1)",2021,8,14.4295983560654,15.8142264390576,-1.38462808299217,FALSE,TRUE,1,2021-08-01
"Upper Bar BC Creek (East Fork 1)",2022,8,14.3018511051054,15.7072623052758,-1.40541120017037,FALSE,TRUE,1,2022-08-01
"Upper Bar BC Creek (East Fork 1)",2022,9,14.1532175016148,15.5998770716321,-1.4466595700173,FALSE,TRUE,1,2022-09-01
"Upper Bar BC Creek (East Fork 2)",2019,5,14.7677706698633,15.4196869615433,-0.651916291680055,FALSE,TRUE,1,2019-05-01
"Upper Bar BC Creek (East Fork 2)",2019,6,14.655026700073,15.2212309173294,-0.566204217256453,FALSE,TRUE,1,2019-06-01
"Upper Bar BC Creek (East Fork 2)",2019,7,14.2952260072854,15.0344968472437,-0.739270839958324,FALSE,TRUE,1,2019-07-01
"Upper Bar BC Creek (East Fork 2)",2019,8,14.2160511230586,14.9138281958613,-0.697777072802756,FALSE,TRUE,1,2019-08-01
"Upper Bar BC Creek (East Fork 2)",2019,9,14.5562402337307,14.8114524211319,-0.255212187401168,FALSE,FALSE,0,2019-09-01
"Upper Bar BC Creek (East Fork 2)",2020,6,14.5723343573778,14.3108595189943,0.261474838383483,FALSE,FALSE,0,2020-06-01
"Upper Bar BC Creek (East Fork 2)",2020,7,14.3894711181724,14.0650589599438,0.324412158228567,FALSE,FALSE,0,2020-07-01
"Upper Bar BC Creek (East Fork 2)",2020,8,14.2890630683896,13.9548346465726,0.334228421816997,FALSE,FALSE,0,2020-08-01
"Upper Bar BC Creek (East Fork 2)",2020,9,14.1794893292488,13.9968868402036,0.18260248904521,FALSE,FALSE,0,2020-09-01
"Upper Bar BC Creek (East Fork 2)",2021,3,14.1473772260972,13.9582651762635,0.189112049833685,FALSE,FALSE,0,2021-03-01
"Upper Bar BC Creek (East Fork 2)",2021,4,14.6003795440357,14.5162226832259,0.0841568608097941,FALSE,FALSE,0,2021-04-01
"Upper Bar BC Creek (East Fork 2)",2021,5,14.8328614903438,14.6882556140892,0.144605876254611,FALSE,FALSE,0,2021-05-01
"Upper Bar BC Creek (East Fork 2)",2021,6,14.5331347006158,15.5626132147074,-1.02947851409164,FALSE,TRUE,1,2021-06-01
"Upper Bar BC Creek (East Fork 2)",2021,7,14.3250740232956,15.4331080392031,-1.10803401590747,FALSE,TRUE,1,2021-07-01
"Upper Bar BC Creek (East Fork 2)",2022,8,14.3327957433036,15.4870867012851,-1.15429095798151,FALSE,TRUE,1,2022-08-01
"Upper Bar BC Creek (East Fork 2)",2022,9,14.1729419707597,15.4621312296041,-1.28918925884439,FALSE,TRUE,1,2022-09-01
"Upper Bar BC Creek (East Fork 3)",2020,3,14.4388158947709,15.3850118971106,-0.946196002339654,FALSE,TRUE,1,2020-03-01
"Upper Bar BC Creek (East Fork 3)",2020,4,14.5793769344391,15.957423049768,-1.37804611532898,FALSE,TRUE,1,2020-04-01
"Upper Bar BC Creek (East Fork 3)",2020,5,14.7383426281738,15.9041275485038,-1.16578492033007,FALSE,TRUE,1,2020-05-01
"Upper Bar BC Creek (East Fork 3)",2020,6,14.592286850179,15.7298744064846,-1.13758755630553,FALSE,TRUE,1,2020-06-01
"Upper Bar BC Creek (East Fork 3)",2020,7,14.3894711181724,15.2742056809499,-0.884734562777586,FALSE,TRUE,1,2020-07-01
"Upper Bar BC Creek (East Fork 3)",2020,8,14.2890630683896,15.123506903963,-0.834443835573375,FALSE,TRUE,1,2020-08-01
"Upper Bar BC Creek (East Fork 3)",2020,9,14.2390730239335,15.2345896105558,-0.995516586622368,FALSE,TRUE,1,2020-09-01
"Upper Bar BC Creek (East Fork 3)",2020,10,14.3668463768922,15.0635454416747,-0.696699064782533,FALSE,TRUE,1,2020-10-01
"Upper Bar BC Creek (East Fork 3)",2021,3,14.0992824185087,14.8043063819188,-0.705023963410069,FALSE,TRUE,1,2021-03-01
"Upper Bar BC Creek (East Fork 3)",2021,6,14.5057756625749,16.8053057014366,-2.29953003886175,TRUE,TRUE,2,2021-06-01
"Upper Bar BC Creek (East Fork 3)",2021,7,14.3561649389202,16.6475732044547,-2.29140826553452,TRUE,TRUE,2,2021-07-01
"Upper Bar BC Creek (East Fork 3)",2021,8,14.4204815497684,16.3948804080427,-1.97439885827426,FALSE,TRUE,1,2021-08-01
"Upper Bar BC Creek (East Fork 3)",2021,9,14.5404607729347,16.1969486207256,-1.65648784779089,FALSE,TRUE,1,2021-09-01
"Upper Bar BC Creek (East Fork 3)",2022,8,14.2272567122098,16.7372205898739,-2.50996387766405,TRUE,TRUE,2,2022-08-01
"Upper Bar BC Creek (West Fork 1)",2019,5,14.7888541841343,15.2629017258426,-0.47404754170827,FALSE,FALSE,0,2019-05-01
"Upper Bar BC Creek (West Fork 1)",2019,6,14.6908461983152,15.4210976862112,-0.730251487896019,FALSE,TRUE,1,2019-06-01
"Upper Bar BC Creek (West Fork 1)",2019,7,14.326822724697,14.9641926606541,-0.637369935957147,FALSE,TRUE,1,2019-07-01
"Upper Bar BC Creek (West Fork 1)",2019,8,14.307250914678,14.9197530377528,-0.612502123074771,FALSE,TRUE,1,2019-08-01
"Upper Bar BC Creek (West Fork 1)",2019,9,14.5044401523538,14.8256565229643,-0.32121637061049,FALSE,FALSE,0,2019-09-01
"Upper Bar BC Creek (West Fork 1)",2020,6,14.6164609236765,14.844463595204,-0.228002671527434,FALSE,FALSE,0,2020-06-01
"Upper Bar BC Creek (West Fork 1)",2020,7,14.3920463056189,14.5954083472644,-0.203362041645433,FALSE,FALSE,0,2020-07-01
"Upper Bar BC Creek (West Fork 1)",2020,8,14.2905427460283,14.4559736071819,-0.165430861153698,FALSE,FALSE,0,2020-08-01
"Upper Bar BC Creek (West Fork 1)",2020,9,14.2106612326979,14.1572391296438,0.0534221030541536,FALSE,FALSE,0,2020-09-01
"Upper Bar BC Creek (West Fork 1)",2021,3,14.1677481500742,13.801432840255,0.366315309819215,FALSE,FALSE,0,2021-03-01
"Upper Bar BC Creek (West Fork 1)",2021,4,14.6161206230396,14.4629013448539,0.153219278185676,FALSE,FALSE,0,2021-04-01
"Upper Bar BC Creek (West Fork 1)",2021,5,14.8268146538976,15.1118944370486,-0.285079783151069,FALSE,FALSE,0,2021-05-01
"Upper Bar BC Creek (West Fork 1)",2021,6,14.5329837404594,16.1179507660584,-1.58496702559901,FALSE,TRUE,1,2021-06-01
"Upper Bar BC Creek (West Fork 1)",2021,7,14.3016156050485,15.7073069031559,-1.40569129810743,FALSE,TRUE,1,2021-07-01
